HGNC_Symbol,Log2FC,P_Value,DataSet,Group,Sp
NCK1,-1.02,0.51194,Stanley_On_Off_Meds_BPD,BPD,Human
NCK2,-1.06,0.06803,Stanley_On_Off_Meds_BPD,BPD,Human
NCKAP1,-1.10,0.06643,Stanley_On_Off_Meds_BPD,BPD,Human
NCL,1.00,0.98603,Stanley_On_Off_Meds_BPD,BPD,Human
NCOA2,-1.04,0.10765,Stanley_On_Off_Meds_BPD,BPD,Human
NCOA3,-1.02,0.37129,Stanley_On_Off_Meds_BPD,BPD,Human
NCOA4,-1.01,0.85926,Stanley_On_Off_Meds_BPD,BPD,Human
NCOR1,-1.02,0.22994,Stanley_On_Off_Meds_BPD,BPD,Human
NCSTN,1.05,0.36586,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFA1,-1.05,0.54088,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFA10,-1.03,0.44915,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFA11,1.01,0.91818,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFA12,1.09,0.08246,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFA13,-1.07,0.36580,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFA2,-1.04,0.28603,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFA3,1.05,0.52458,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFA4,-1.06,0.30756,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFA5,-1.08,0.12453,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFA6,1.00,0.97427,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFA7,-1.08,0.14331,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFA8,-1.07,0.44091,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFA9,-1.04,0.23939,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFAB1,-1.09,0.26756,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFB1,-1.06,0.13260,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFB10,1.10,0.24465,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFB2,-1.01,0.74529,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFB3,-1.07,0.13142,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFB4,1.02,0.71630,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFB5,-1.08,0.11026,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFB6,1.05,0.09370,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFB7,-1.08,0.02237,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFB8,-1.05,0.11642,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFB9,-1.02,0.42741,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFC1,-1.12,0.01097,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFS1,1.06,0.16395,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFS2,-1.06,0.11749,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFS3,-1.15,0.02178,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFS4,1.05,0.41194,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFS5,-1.02,0.70778,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFS6,-1.13,0.10392,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFS7,1.08,0.20735,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFS8,-1.08,0.04368,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFV1,-1.14,0.00586,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFV2,-1.03,0.32244,Stanley_On_Off_Meds_BPD,BPD,Human
NDUFV3,1.01,0.86925,Stanley_On_Off_Meds_BPD,BPD,Human
NEFH,-1.10,0.14178,Stanley_On_Off_Meds_BPD,BPD,Human
NEFL,-1.08,0.05987,Stanley_On_Off_Meds_BPD,BPD,Human
NEFM,-1.03,0.53884,Stanley_On_Off_Meds_BPD,BPD,Human
NEO1,1.10,0.06245,Stanley_On_Off_Meds_BPD,BPD,Human
NEUROD1,-1.06,0.13266,Stanley_On_Off_Meds_BPD,BPD,Human
NEUROG1,1.04,0.28136,Stanley_On_Off_Meds_BPD,BPD,Human
NF1,-1.03,0.04204,Stanley_On_Off_Meds_BPD,BPD,Human
NFATC1,-1.00,0.96932,Stanley_On_Off_Meds_BPD,BPD,Human
NFATC2,1.09,0.01555,Stanley_On_Off_Meds_BPD,BPD,Human
NFE2L2,1.10,0.20717,Stanley_On_Off_Meds_BPD,BPD,Human
NFKB1,-1.09,0.04327,Stanley_On_Off_Meds_BPD,BPD,Human
NFKB2,-1.05,0.02227,Stanley_On_Off_Meds_BPD,BPD,Human
NFKBIA,-1.08,0.09480,Stanley_On_Off_Meds_BPD,BPD,Human
NFYA,1.01,0.25411,Stanley_On_Off_Meds_BPD,BPD,Human
NGF,-1.09,0.05550,Stanley_On_Off_Meds_BPD,BPD,Human
NGFR,-1.07,0.11990,Stanley_On_Off_Meds_BPD,BPD,Human
NKD1,-1.06,0.41278,Stanley_On_Off_Meds_BPD,BPD,Human
NKX2-2,-1.01,0.85529,Stanley_On_Off_Meds_BPD,BPD,Human
NKX3-1,-1.05,0.12534,Stanley_On_Off_Meds_BPD,BPD,Human
NLK,-1.02,0.32510,Stanley_On_Off_Meds_BPD,BPD,Human
NME6,-1.09,0.03898,Stanley_On_Off_Meds_BPD,BPD,Human
NODAL,1.07,0.16741,Stanley_On_Off_Meds_BPD,BPD,Human
NOS1,1.02,0.49592,Stanley_On_Off_Meds_BPD,BPD,Human
NOS1AP,-1.10,0.10544,Stanley_On_Off_Meds_BPD,BPD,Human
NOS2,-1.09,0.02713,Stanley_On_Off_Meds_BPD,BPD,Human
NOS3,-1.10,0.00217,Stanley_On_Off_Meds_BPD,BPD,Human
NOTCH1,1.12,0.01109,Stanley_On_Off_Meds_BPD,BPD,Human
NOX1,-1.07,0.01022,Stanley_On_Off_Meds_BPD,BPD,Human
NPC2,1.19,0.00264,Stanley_On_Off_Meds_BPD,BPD,Human
NPPA,-1.05,0.05208,Stanley_On_Off_Meds_BPD,BPD,Human
NPPB,1.09,0.15737,Stanley_On_Off_Meds_BPD,BPD,Human
NPR1,1.00,0.93207,Stanley_On_Off_Meds_BPD,BPD,Human
NPY,-1.10,0.21992,Stanley_On_Off_Meds_BPD,BPD,Human
NQO1,1.06,0.09545,Stanley_On_Off_Meds_BPD,BPD,Human
NR0B2,-1.12,0.01077,Stanley_On_Off_Meds_BPD,BPD,Human
NR1H3,-1.05,0.09911,Stanley_On_Off_Meds_BPD,BPD,Human
NR3C1,1.06,0.04531,Stanley_On_Off_Meds_BPD,BPD,Human
NR4A1,-1.05,0.35800,Stanley_On_Off_Meds_BPD,BPD,Human
NR4A3,-1.06,0.00661,Stanley_On_Off_Meds_BPD,BPD,Human
NRF1,1.03,0.16048,Stanley_On_Off_Meds_BPD,BPD,Human
NRG1,-1.08,0.00948,Stanley_On_Off_Meds_BPD,BPD,Human
NRG2,-1.06,0.05726,Stanley_On_Off_Meds_BPD,BPD,Human
NRG3,1.06,0.30808,Stanley_On_Off_Meds_BPD,BPD,Human
NSF,-1.01,0.92171,Stanley_On_Off_Meds_BPD,BPD,Human
NTF3,1.01,0.87884,Stanley_On_Off_Meds_BPD,BPD,Human
NTF4,-1.03,0.56325,Stanley_On_Off_Meds_BPD,BPD,Human
NTN1,1.03,0.32997,Stanley_On_Off_Meds_BPD,BPD,Human
NTNG1,1.06,0.15276,Stanley_On_Off_Meds_BPD,BPD,Human
NTRK1,-1.08,0.16386,Stanley_On_Off_Meds_BPD,BPD,Human
NTRK2,-1.14,0.00013,Stanley_On_Off_Meds_BPD,BPD,Human
NTRK3,-1.09,0.00054,Stanley_On_Off_Meds_BPD,BPD,Human
OAT,1.02,0.64028,Stanley_On_Off_Meds_BPD,BPD,Human
ODC1,1.01,0.81113,Stanley_On_Off_Meds_BPD,BPD,Human
OGDH,-1.16,0.00025,Stanley_On_Off_Meds_BPD,BPD,Human
OLR1,1.01,0.85043,Stanley_On_Off_Meds_BPD,BPD,Human
ONECUT1,-1.05,0.02016,Stanley_On_Off_Meds_BPD,BPD,Human
OPLAH,-1.06,0.07312,Stanley_On_Off_Meds_BPD,BPD,Human
ORC1,-1.07,0.08482,Stanley_On_Off_Meds_BPD,BPD,Human
ORC2,-1.05,0.13903,Stanley_On_Off_Meds_BPD,BPD,Human
ORC3,1.06,0.32050,Stanley_On_Off_Meds_BPD,BPD,Human
ORC4,-1.01,0.71553,Stanley_On_Off_Meds_BPD,BPD,Human
ORC5,1.00,0.89902,Stanley_On_Off_Meds_BPD,BPD,Human
ORC6,-1.02,0.55786,Stanley_On_Off_Meds_BPD,BPD,Human
OTC,1.05,0.03526,Stanley_On_Off_Meds_BPD,BPD,Human
OXCT1,-1.06,0.27268,Stanley_On_Off_Meds_BPD,BPD,Human
OXSM,-1.01,0.79899,Stanley_On_Off_Meds_BPD,BPD,Human
OXT,-1.05,0.14223,Stanley_On_Off_Meds_BPD,BPD,Human
OXTR,-1.10,0.01684,Stanley_On_Off_Meds_BPD,BPD,Human
PAH,-1.05,0.02706,Stanley_On_Off_Meds_BPD,BPD,Human
PAICS,-1.01,0.72176,Stanley_On_Off_Meds_BPD,BPD,Human
PAK1,-1.02,0.46764,Stanley_On_Off_Meds_BPD,BPD,Human
PAK4,1.01,0.72164,Stanley_On_Off_Meds_BPD,BPD,Human
PAPSS2,-1.11,0.00492,Stanley_On_Off_Meds_BPD,BPD,Human
PARD3,1.03,0.19846,Stanley_On_Off_Meds_BPD,BPD,Human
PARD6A,-1.05,0.19533,Stanley_On_Off_Meds_BPD,BPD,Human
PARK7,1.09,0.20477,Stanley_On_Off_Meds_BPD,BPD,Human
PARP1,-1.03,0.47244,Stanley_On_Off_Meds_BPD,BPD,Human
PARVB,-1.04,0.13317,Stanley_On_Off_Meds_BPD,BPD,Human
PAX3,-1.01,0.67310,Stanley_On_Off_Meds_BPD,BPD,Human
PAX4,-1.03,0.36636,Stanley_On_Off_Meds_BPD,BPD,Human
PAX6,-1.03,0.54277,Stanley_On_Off_Meds_BPD,BPD,Human
PAX8,-1.06,0.00192,Stanley_On_Off_Meds_BPD,BPD,Human
PBX1,-1.05,0.00460,Stanley_On_Off_Meds_BPD,BPD,Human
PC,-1.08,0.22434,Stanley_On_Off_Meds_BPD,BPD,Human
PCBP2,-1.04,0.07868,Stanley_On_Off_Meds_BPD,BPD,Human
PCK1,-1.04,0.13632,Stanley_On_Off_Meds_BPD,BPD,Human
PCNA,1.02,0.68392,Stanley_On_Off_Meds_BPD,BPD,Human
PDCD1,-1.02,0.71332,Stanley_On_Off_Meds_BPD,BPD,Human
PDE10A,-1.04,0.12626,Stanley_On_Off_Meds_BPD,BPD,Human
PDE11A,-1.06,0.01239,Stanley_On_Off_Meds_BPD,BPD,Human
PDE1A,1.00,0.91292,Stanley_On_Off_Meds_BPD,BPD,Human
PDE3B,1.00,0.92535,Stanley_On_Off_Meds_BPD,BPD,Human
PDE7B,-1.11,0.04204,Stanley_On_Off_Meds_BPD,BPD,Human
PDE8A,1.06,0.03589,Stanley_On_Off_Meds_BPD,BPD,Human
PDGFA,-1.08,0.04363,Stanley_On_Off_Meds_BPD,BPD,Human
PDGFB,-1.06,0.02477,Stanley_On_Off_Meds_BPD,BPD,Human
PDGFRA,-1.05,0.00735,Stanley_On_Off_Meds_BPD,BPD,Human
PDGFRB,-1.04,0.43143,Stanley_On_Off_Meds_BPD,BPD,Human
PDHA1,-1.01,0.83294,Stanley_On_Off_Meds_BPD,BPD,Human
PDK1,1.01,0.75844,Stanley_On_Off_Meds_BPD,BPD,Human
PDPK1,1.02,0.26161,Stanley_On_Off_Meds_BPD,BPD,Human
PDYN,-1.22,0.02609,Stanley_On_Off_Meds_BPD,BPD,Human
PECR,-1.02,0.48340,Stanley_On_Off_Meds_BPD,BPD,Human
PER1,-1.03,0.51599,Stanley_On_Off_Meds_BPD,BPD,Human
PER2,-1.03,0.31364,Stanley_On_Off_Meds_BPD,BPD,Human
PEX10,-1.07,0.03306,Stanley_On_Off_Meds_BPD,BPD,Human
PFAS,-1.02,0.17783,Stanley_On_Off_Meds_BPD,BPD,Human
PFKFB1,1.08,0.01164,Stanley_On_Off_Meds_BPD,BPD,Human
PFKFB2,-1.07,0.01314,Stanley_On_Off_Meds_BPD,BPD,Human
PFKFB3,-1.05,0.16303,Stanley_On_Off_Meds_BPD,BPD,Human
PFKL,-1.16,0.00185,Stanley_On_Off_Meds_BPD,BPD,Human
PGD,-1.02,0.45631,Stanley_On_Off_Meds_BPD,BPD,Human
PGK1,-1.05,0.12014,Stanley_On_Off_Meds_BPD,BPD,Human
PGLS,-1.05,0.09891,Stanley_On_Off_Meds_BPD,BPD,Human
PGM1,-1.14,0.04543,Stanley_On_Off_Meds_BPD,BPD,Human
PGM2,-1.06,0.04193,Stanley_On_Off_Meds_BPD,BPD,Human
PGM3,1.08,0.01366,Stanley_On_Off_Meds_BPD,BPD,Human
PGR,1.01,0.78001,Stanley_On_Off_Meds_BPD,BPD,Human
PHGDH,-1.00,0.95651,Stanley_On_Off_Meds_BPD,BPD,Human
PHKA1,-1.05,0.08561,Stanley_On_Off_Meds_BPD,BPD,Human
PI4KA,-1.13,0.03517,Stanley_On_Off_Meds_BPD,BPD,Human
PIAS1,-1.01,0.59250,Stanley_On_Off_Meds_BPD,BPD,Human
PIAS4,-1.13,0.00073,Stanley_On_Off_Meds_BPD,BPD,Human
PIK3AP1,1.08,0.02337,Stanley_On_Off_Meds_BPD,BPD,Human
PIK3C2A,1.00,0.82584,Stanley_On_Off_Meds_BPD,BPD,Human
PIK3C3,1.03,0.19921,Stanley_On_Off_Meds_BPD,BPD,Human
PIK3CA,1.00,0.99914,Stanley_On_Off_Meds_BPD,BPD,Human
PIK3R1,-1.11,0.00002,Stanley_On_Off_Meds_BPD,BPD,Human
PIK3R4,-1.02,0.26848,Stanley_On_Off_Meds_BPD,BPD,Human
PIK3R6,1.12,0.02509,Stanley_On_Off_Meds_BPD,BPD,Human
PIM1,1.03,0.53372,Stanley_On_Off_Meds_BPD,BPD,Human
PIP5K1C,-1.10,0.09402,Stanley_On_Off_Meds_BPD,BPD,Human
PKIA,-1.03,0.44753,Stanley_On_Off_Meds_BPD,BPD,Human
PKLR,-1.01,0.40986,Stanley_On_Off_Meds_BPD,BPD,Human
PKM,1.00,0.91768,Stanley_On_Off_Meds_BPD,BPD,Human
PKMYT1,1.01,0.77521,Stanley_On_Off_Meds_BPD,BPD,Human
PKN1,-1.04,0.38018,Stanley_On_Off_Meds_BPD,BPD,Human
PLA2G4B,-1.00,0.89206,Stanley_On_Off_Meds_BPD,BPD,Human
PLAT,-1.10,0.08915,Stanley_On_Off_Meds_BPD,BPD,Human
PLAU,-1.03,0.26735,Stanley_On_Off_Meds_BPD,BPD,Human
PLCB1,-1.08,0.02524,Stanley_On_Off_Meds_BPD,BPD,Human
PLCE1,-1.02,0.26537,Stanley_On_Off_Meds_BPD,BPD,Human
PLCG1,-1.11,0.04324,Stanley_On_Off_Meds_BPD,BPD,Human
PLCG2,1.00,0.94512,Stanley_On_Off_Meds_BPD,BPD,Human
PLD1,-1.00,0.81884,Stanley_On_Off_Meds_BPD,BPD,Human
PLIN1,-1.01,0.61730,Stanley_On_Off_Meds_BPD,BPD,Human
PLIN2,1.06,0.30277,Stanley_On_Off_Meds_BPD,BPD,Human
PLK1,-1.03,0.48741,Stanley_On_Off_Meds_BPD,BPD,Human
PLTP,-1.05,0.35733,Stanley_On_Off_Meds_BPD,BPD,Human
PMAIP1,1.01,0.70814,Stanley_On_Off_Meds_BPD,BPD,Human
PML,-1.00,0.87571,Stanley_On_Off_Meds_BPD,BPD,Human
PMVK,-1.05,0.25209,Stanley_On_Off_Meds_BPD,BPD,Human
PNMT,-1.23,0.00511,Stanley_On_Off_Meds_BPD,BPD,Human
PNP,-1.12,0.06112,Stanley_On_Off_Meds_BPD,BPD,Human
PNPLA2,1.03,0.40292,Stanley_On_Off_Meds_BPD,BPD,Human
PNPT1,1.01,0.78728,Stanley_On_Off_Meds_BPD,BPD,Human
POLR2J2,1.04,0.44076,Stanley_On_Off_Meds_BPD,BPD,Human
POMC,-1.07,0.14509,Stanley_On_Off_Meds_BPD,BPD,Human
PORCN,-1.03,0.34380,Stanley_On_Off_Meds_BPD,BPD,Human
POU5F1,-1.02,0.37022,Stanley_On_Off_Meds_BPD,BPD,Human
PPARA,1.03,0.33286,Stanley_On_Off_Meds_BPD,BPD,Human
PPARD,1.06,0.00583,Stanley_On_Off_Meds_BPD,BPD,Human
PPARG,-1.08,0.02358,Stanley_On_Off_Meds_BPD,BPD,Human
PPARGC1A,-1.05,0.37655,Stanley_On_Off_Meds_BPD,BPD,Human
PPARGC1B,-1.07,0.04102,Stanley_On_Off_Meds_BPD,BPD,Human
PPAT,-1.03,0.41041,Stanley_On_Off_Meds_BPD,BPD,Human
PPIA,1.02,0.48256,Stanley_On_Off_Meds_BPD,BPD,Human
PPID,-1.03,0.23647,Stanley_On_Off_Meds_BPD,BPD,Human
PPP1CA,1.00,0.94866,Stanley_On_Off_Meds_BPD,BPD,Human
PPP1R12A,-1.06,0.14760,Stanley_On_Off_Meds_BPD,BPD,Human
PPP1R1A,1.04,0.33885,Stanley_On_Off_Meds_BPD,BPD,Human
PPP1R1B,1.12,0.38094,Stanley_On_Off_Meds_BPD,BPD,Human
PPP2CA,-1.00,0.89255,Stanley_On_Off_Meds_BPD,BPD,Human
PPP2R3B,1.10,0.02159,Stanley_On_Off_Meds_BPD,BPD,Human
PPP3CA,-1.00,0.92365,Stanley_On_Off_Meds_BPD,BPD,Human
PRCC,-1.02,0.61474,Stanley_On_Off_Meds_BPD,BPD,Human
PRDX1,1.04,0.40568,Stanley_On_Off_Meds_BPD,BPD,Human
PRDX5,-1.03,0.66586,Stanley_On_Off_Meds_BPD,BPD,Human
PRDX6,1.02,0.47271,Stanley_On_Off_Meds_BPD,BPD,Human
PREX1,-1.12,0.25250,Stanley_On_Off_Meds_BPD,BPD,Human
PRICKLE1,1.01,0.83813,Stanley_On_Off_Meds_BPD,BPD,Human
PRKAA1,-1.05,0.07306,Stanley_On_Off_Meds_BPD,BPD,Human
PRKACA,-1.01,0.70387,Stanley_On_Off_Meds_BPD,BPD,Human
PRKAG2,1.01,0.67548,Stanley_On_Off_Meds_BPD,BPD,Human
PRKCA,-1.00,0.93870,Stanley_On_Off_Meds_BPD,BPD,Human
PRKCB,-1.10,0.00100,Stanley_On_Off_Meds_BPD,BPD,Human
PRKCD,1.06,0.22964,Stanley_On_Off_Meds_BPD,BPD,Human
PRKCE,-1.03,0.22021,Stanley_On_Off_Meds_BPD,BPD,Human
PRKCI,-1.05,0.15245,Stanley_On_Off_Meds_BPD,BPD,Human
PRKCQ,1.07,0.03169,Stanley_On_Off_Meds_BPD,BPD,Human
PRKCZ,-1.01,0.85796,Stanley_On_Off_Meds_BPD,BPD,Human
PRKDC,-1.05,0.13583,Stanley_On_Off_Meds_BPD,BPD,Human
PRKG1,-1.00,0.82627,Stanley_On_Off_Meds_BPD,BPD,Human
PRL,-1.05,0.06528,Stanley_On_Off_Meds_BPD,BPD,Human
PRLR,-1.01,0.24425,Stanley_On_Off_Meds_BPD,BPD,Human
PRMT1,-1.13,0.00537,Stanley_On_Off_Meds_BPD,BPD,Human
PRNP,-1.06,0.07558,Stanley_On_Off_Meds_BPD,BPD,Human
PRODH,-1.11,0.02016,Stanley_On_Off_Meds_BPD,BPD,Human
PRPH,-1.06,0.35619,Stanley_On_Off_Meds_BPD,BPD,Human
PSAT1,1.01,0.83115,Stanley_On_Off_Meds_BPD,BPD,Human
PSEN1,-1.00,0.88145,Stanley_On_Off_Meds_BPD,BPD,Human
PSENEN,1.03,0.58984,Stanley_On_Off_Meds_BPD,BPD,Human
PSMA8,1.04,0.32669,Stanley_On_Off_Meds_BPD,BPD,Human
PSMC1,-1.05,0.40923,Stanley_On_Off_Meds_BPD,BPD,Human
PSMD14,1.01,0.81432,Stanley_On_Off_Meds_BPD,BPD,Human
PSPH,1.06,0.40158,Stanley_On_Off_Meds_BPD,BPD,Human
PTCH1,1.09,0.00661,Stanley_On_Off_Meds_BPD,BPD,Human
PTCRA,-1.08,0.02776,Stanley_On_Off_Meds_BPD,BPD,Human
PTEN,1.02,0.33585,Stanley_On_Off_Meds_BPD,BPD,Human
PTGDR,-1.07,0.01042,Stanley_On_Off_Meds_BPD,BPD,Human
PTGER4,-1.05,0.01272,Stanley_On_Off_Meds_BPD,BPD,Human
PTGFR,-1.01,0.63754,Stanley_On_Off_Meds_BPD,BPD,Human
PTGIR,-1.09,0.02905,Stanley_On_Off_Meds_BPD,BPD,Human
PTGIS,-1.08,0.00384,Stanley_On_Off_Meds_BPD,BPD,Human
PTGS1,-1.07,0.00677,Stanley_On_Off_Meds_BPD,BPD,Human
PTGS2,-1.03,0.41340,Stanley_On_Off_Meds_BPD,BPD,Human
PTH1R,-1.01,0.72052,Stanley_On_Off_Meds_BPD,BPD,Human
PTK2,1.01,0.62381,Stanley_On_Off_Meds_BPD,BPD,Human
PTK2B,-1.06,0.09381,Stanley_On_Off_Meds_BPD,BPD,Human
PTPN1,-1.05,0.10918,Stanley_On_Off_Meds_BPD,BPD,Human
PTPN11,1.04,0.07259,Stanley_On_Off_Meds_BPD,BPD,Human
PTPN6,-1.06,0.08306,Stanley_On_Off_Meds_BPD,BPD,Human
PTPRC,1.02,0.18886,Stanley_On_Off_Meds_BPD,BPD,Human
PTPRF,-1.09,0.00403,Stanley_On_Off_Meds_BPD,BPD,Human
PXN,-1.03,0.26330,Stanley_On_Off_Meds_BPD,BPD,Human
PYCARD,-1.00,0.94796,Stanley_On_Off_Meds_BPD,BPD,Human
PYCR2,-1.02,0.62302,Stanley_On_Off_Meds_BPD,BPD,Human
PYGB,-1.01,0.77992,Stanley_On_Off_Meds_BPD,BPD,Human
RAB3A,-1.10,0.11338,Stanley_On_Off_Meds_BPD,BPD,Human
RAB5A,1.03,0.28144,Stanley_On_Off_Meds_BPD,BPD,Human
RAC1,1.01,0.60316,Stanley_On_Off_Meds_BPD,BPD,Human
RAD21,-1.01,0.67884,Stanley_On_Off_Meds_BPD,BPD,Human
RAD51,-1.06,0.12373,Stanley_On_Off_Meds_BPD,BPD,Human
RAF1,-1.00,0.90415,Stanley_On_Off_Meds_BPD,BPD,Human
RALA,-1.03,0.07008,Stanley_On_Off_Meds_BPD,BPD,Human
RALBP1,-1.04,0.14072,Stanley_On_Off_Meds_BPD,BPD,Human
RALGAPA1,1.00,0.96634,Stanley_On_Off_Meds_BPD,BPD,Human
RALGDS,-1.04,0.21049,Stanley_On_Off_Meds_BPD,BPD,Human
RAN,-1.05,0.21415,Stanley_On_Off_Meds_BPD,BPD,Human
RANBP1,-1.00,0.97348,Stanley_On_Off_Meds_BPD,BPD,Human
RAP1A,1.05,0.23073,Stanley_On_Off_Meds_BPD,BPD,Human
RAP1GAP,-1.08,0.03732,Stanley_On_Off_Meds_BPD,BPD,Human
RAPGEF1,1.04,0.10534,Stanley_On_Off_Meds_BPD,BPD,Human
RAPGEF3,-1.03,0.55084,Stanley_On_Off_Meds_BPD,BPD,Human
RAPGEF5,1.00,0.99470,Stanley_On_Off_Meds_BPD,BPD,Human
RARA,-1.08,0.00046,Stanley_On_Off_Meds_BPD,BPD,Human
RARB,-1.06,0.01246,Stanley_On_Off_Meds_BPD,BPD,Human
RASA1,-1.07,0.03242,Stanley_On_Off_Meds_BPD,BPD,Human
RASA2,1.06,0.23511,Stanley_On_Off_Meds_BPD,BPD,Human
RASGRF1,-1.02,0.49619,Stanley_On_Off_Meds_BPD,BPD,Human
RASGRP1,-1.09,0.14221,Stanley_On_Off_Meds_BPD,BPD,Human
RASGRP2,-1.08,0.00189,Stanley_On_Off_Meds_BPD,BPD,Human
RASGRP3,1.13,0.07708,Stanley_On_Off_Meds_BPD,BPD,Human
RASSF1,-1.02,0.62039,Stanley_On_Off_Meds_BPD,BPD,Human
RASSF5,1.04,0.12460,Stanley_On_Off_Meds_BPD,BPD,Human
RB1,1.01,0.74169,Stanley_On_Off_Meds_BPD,BPD,Human
RB1CC1,1.04,0.32769,Stanley_On_Off_Meds_BPD,BPD,Human
RBL1,1.05,0.02827,Stanley_On_Off_Meds_BPD,BPD,Human
RBL2,1.06,0.08033,Stanley_On_Off_Meds_BPD,BPD,Human
RBX1,1.11,0.09409,Stanley_On_Off_Meds_BPD,BPD,Human
RCAN1,-1.02,0.39270,Stanley_On_Off_Meds_BPD,BPD,Human
RCAN2,-1.03,0.67329,Stanley_On_Off_Meds_BPD,BPD,Human
REL,-1.10,0.00080,Stanley_On_Off_Meds_BPD,BPD,Human
RELA,1.02,0.38714,Stanley_On_Off_Meds_BPD,BPD,Human
RELN,-1.14,0.15486,Stanley_On_Off_Meds_BPD,BPD,Human
REST,1.00,0.99914,Stanley_On_Off_Meds_BPD,BPD,Human
RET,-1.10,0.00609,Stanley_On_Off_Meds_BPD,BPD,Human
RGL1,-1.00,0.95495,Stanley_On_Off_Meds_BPD,BPD,Human
RGMA,-1.01,0.84885,Stanley_On_Off_Meds_BPD,BPD,Human
RGS9,-1.03,0.36491,Stanley_On_Off_Meds_BPD,BPD,Human
RHEB,-1.06,0.00093,Stanley_On_Off_Meds_BPD,BPD,Human
RHOA,-1.01,0.77735,Stanley_On_Off_Meds_BPD,BPD,Human
RHOB,-1.03,0.27170,Stanley_On_Off_Meds_BPD,BPD,Human
RHOD,-1.05,0.01003,Stanley_On_Off_Meds_BPD,BPD,Human
RHOG,-1.02,0.74408,Stanley_On_Off_Meds_BPD,BPD,Human
RHOJ,1.01,0.84321,Stanley_On_Off_Meds_BPD,BPD,Human
RHOQ,1.01,0.50665,Stanley_On_Off_Meds_BPD,BPD,Human
RICTOR,-1.06,0.23082,Stanley_On_Off_Meds_BPD,BPD,Human
RIMS1,-1.07,0.18894,Stanley_On_Off_Meds_BPD,BPD,Human
RIPK1,-1.06,0.04941,Stanley_On_Off_Meds_BPD,BPD,Human
RIPK3,1.01,0.91233,Stanley_On_Off_Meds_BPD,BPD,Human
RNASEL,-1.11,0.10065,Stanley_On_Off_Meds_BPD,BPD,Human
RND1,-1.08,0.20224,Stanley_On_Off_Meds_BPD,BPD,Human
ROCK1,-1.01,0.60944,Stanley_On_Off_Meds_BPD,BPD,Human
ROCK2,-1.15,0.02602,Stanley_On_Off_Meds_BPD,BPD,Human
RORA,1.00,0.99056,Stanley_On_Off_Meds_BPD,BPD,Human
RPE,-1.03,0.18008,Stanley_On_Off_Meds_BPD,BPD,Human
RPIA,-1.10,0.07975,Stanley_On_Off_Meds_BPD,BPD,Human
RPS27A,1.01,0.76530,Stanley_On_Off_Meds_BPD,BPD,Human
RPS6,1.08,0.00407,Stanley_On_Off_Meds_BPD,BPD,Human
RPS6KA5,-1.00,0.98195,Stanley_On_Off_Meds_BPD,BPD,Human
RPS6KA6,-1.09,0.04681,Stanley_On_Off_Meds_BPD,BPD,Human
RPS6KB1,1.03,0.20440,Stanley_On_Off_Meds_BPD,BPD,Human
RPTOR,1.02,0.85255,Stanley_On_Off_Meds_BPD,BPD,Human
RRAS,-1.02,0.61645,Stanley_On_Off_Meds_BPD,BPD,Human
RRAS2,1.02,0.36874,Stanley_On_Off_Meds_BPD,BPD,Human
RRM2B,1.08,0.29601,Stanley_On_Off_Meds_BPD,BPD,Human
RUNX1T1,-1.05,0.02107,Stanley_On_Off_Meds_BPD,BPD,Human
RUNX2,-1.05,0.03786,Stanley_On_Off_Meds_BPD,BPD,Human
RUVBL1,-1.06,0.05799,Stanley_On_Off_Meds_BPD,BPD,Human
